X0,U1,U2,U3,U4,T,Y
30.76,10.0,10.0,10.0,10.0,4.0,30.57
30.57,10.0,10.0,10.0,10.0,1.0,30.57
30.57,10.0,10.0,10.0,10.0,2.0,30.57
30.57,10.0,10.0,10.0,10.0,3.0,30.57
30.57,10.0,10.0,10.0,10.0,4.0,30.24
30.57,10.0,10.0,10.0,10.0,1.0,30.57
30.57,10.0,10.0,10.0,10.0,2.0,30.57
30.57,10.0,10.0,10.0,10.0,3.0,30.24
30.57,10.0,10.0,10.0,10.0,4.0,30.24
30.57,10.0,10.0,10.0,10.0,1.0,30.57
30.57,10.0,10.0,10.0,10.0,2.0,30.24
30.57,10.0,10.0,10.0,10.0,3.0,30.24
30.57,10.0,10.0,10.0,10.0,4.0,30.24
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.24
30.24,10.0,10.0,10.0,10.0,3.0,30.24
30.24,10.0,10.0,10.0,10.0,4.0,30.21
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.24
30.24,10.0,10.0,10.0,10.0,3.0,30.21
30.24,10.0,10.0,10.0,10.0,4.0,29.95
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.21
30.24,10.0,10.0,10.0,10.0,3.0,29.95
30.24,10.0,10.0,10.0,10.0,4.0,29.92
30.21,10.0,10.0,10.0,10.0,1.0,30.21
30.21,10.0,10.0,10.0,10.0,2.0,29.95
30.21,10.0,10.0,10.0,10.0,3.0,29.92
30.21,10.0,10.0,10.0,10.0,4.0,29.92
29.95,10.0,10.0,10.0,10.0,1.0,29.95
29.95,10.0,10.0,10.0,10.0,2.0,29.92
29.95,10.0,10.0,10.0,10.0,3.0,29.92
29.95,10.0,10.0,10.0,10.0,4.0,29.92
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.92
29.92,10.0,10.0,10.0,10.0,4.0,29.92
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.92
29.92,10.0,10.0,10.0,10.0,4.0,29.89
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.89
29.92,10.0,10.0,10.0,10.0,4.0,29.7
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.89
29.92,10.0,10.0,10.0,10.0,3.0,29.7
29.92,10.0,10.0,10.0,10.0,4.0,29.6
29.89,10.0,10.0,10.0,10.0,1.0,29.89
29.89,10.0,10.0,10.0,10.0,2.0,29.7
29.89,10.0,10.0,10.0,10.0,3.0,29.6
29.89,10.0,10.0,10.0,10.0,4.0,29.6
29.7,10.0,10.0,10.0,10.0,1.0,29.7
29.7,10.0,10.0,10.0,10.0,2.0,29.6
29.7,10.0,10.0,10.0,10.0,3.0,29.6
29.7,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.57
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.57
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.57
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.57,10.0,10.0,10.0,10.0,1.0,29.57
29.57,10.0,10.0,10.0,10.0,2.0,29.6
29.57,10.0,10.0,10.0,10.0,3.0,29.6
29.57,10.0,10.0,10.0,10.0,4.0,29.34
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.34
29.6,10.0,10.0,10.0,10.0,4.0,29.28
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.34
29.6,10.0,10.0,10.0,10.0,3.0,29.28
29.6,10.0,10.0,10.0,10.0,4.0,29.28
29.34,10.0,10.0,10.0,10.0,1.0,29.34
29.34,10.0,10.0,10.0,10.0,2.0,29.28
29.34,10.0,10.0,10.0,10.0,3.0,29.28
29.34,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.18
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.18
29.28,10.0,10.0,10.0,10.0,4.0,29.21
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.18
29.28,10.0,10.0,10.0,10.0,3.0,29.21
29.28,10.0,10.0,10.0,10.0,4.0,29.18
29.18,10.0,10.0,10.0,10.0,1.0,29.18
29.18,10.0,10.0,10.0,10.0,2.0,29.21
29.18,10.0,10.0,10.0,10.0,3.0,29.18
29.18,10.0,10.0,10.0,10.0,4.0,29.12
29.21,10.0,10.0,10.0,10.0,1.0,29.21
29.21,10.0,10.0,10.0,10.0,2.0,29.18
29.21,10.0,10.0,10.0,10.0,3.0,29.12
29.21,10.0,10.0,10.0,10.0,4.0,29.21
29.18,10.0,10.0,10.0,10.0,1.0,29.18
29.18,10.0,10.0,10.0,10.0,2.0,29.12
29.18,10.0,10.0,10.0,10.0,3.0,29.21
29.18,10.0,10.0,10.0,10.0,4.0,29.08
29.12,10.0,10.0,10.0,10.0,1.0,29.12
29.12,10.0,10.0,10.0,10.0,2.0,29.21
29.12,10.0,10.0,10.0,10.0,3.0,29.08
29.12,10.0,10.0,10.0,10.0,4.0,28.96
29.21,10.0,10.0,10.0,10.0,1.0,29.21
29.21,10.0,10.0,10.0,10.0,2.0,29.08
29.21,10.0,10.0,10.0,10.0,3.0,28.96
29.21,10.0,10.0,10.0,10.0,4.0,28.96
29.08,10.0,10.0,10.0,10.0,1.0,29.08
29.08,10.0,10.0,10.0,10.0,2.0,28.96
29.08,10.0,10.0,10.0,10.0,3.0,28.96
29.08,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.83
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.83
28.96,10.0,10.0,10.0,10.0,4.0,28.89
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.83
28.96,10.0,10.0,10.0,10.0,3.0,28.89
28.96,10.0,10.0,10.0,10.0,4.0,28.89
28.83,10.0,10.0,10.0,10.0,1.0,28.83
28.83,10.0,10.0,10.0,10.0,2.0,28.89
28.83,10.0,10.0,10.0,10.0,3.0,28.89
28.83,10.0,10.0,10.0,10.0,4.0,28.76
28.89,10.0,10.0,10.0,10.0,1.0,28.89
28.89,10.0,10.0,10.0,10.0,2.0,28.89
28.89,10.0,10.0,10.0,10.0,3.0,28.76
28.89,10.0,10.0,10.0,10.0,4.0,28.83
28.89,10.0,10.0,10.0,10.0,1.0,28.89
28.89,10.0,10.0,10.0,10.0,2.0,28.76
28.89,10.0,10.0,10.0,10.0,3.0,28.83
28.89,10.0,10.0,10.0,10.0,4.0,28.76
28.76,10.0,10.0,10.0,10.0,1.0,28.76
28.76,10.0,10.0,10.0,10.0,2.0,28.83
28.76,10.0,10.0,10.0,10.0,3.0,28.76
28.76,10.0,10.0,10.0,10.0,4.0,28.7
28.83,10.0,10.0,10.0,10.0,1.0,28.83
28.83,10.0,10.0,10.0,10.0,2.0,28.76
28.83,10.0,10.0,10.0,10.0,3.0,28.7
28.83,10.0,10.0,10.0,10.0,4.0,28.63
28.76,10.0,10.0,10.0,10.0,1.0,28.76
28.76,10.0,10.0,10.0,10.0,2.0,28.7
28.76,10.0,10.0,10.0,10.0,3.0,28.63
28.76,10.0,10.0,10.0,10.0,4.0,28.67
28.7,10.0,10.0,10.0,10.0,1.0,28.7
28.7,10.0,10.0,10.0,10.0,2.0,28.63
28.7,10.0,10.0,10.0,10.0,3.0,28.67
28.7,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.67
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.67,10.0,10.0,10.0,10.0,1.0,28.67
28.67,10.0,10.0,10.0,10.0,2.0,28.63
28.67,10.0,10.0,10.0,10.0,3.0,28.63
28.67,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.6
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.6
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.6
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.6,10.0,10.0,10.0,10.0,1.0,28.6
28.6,10.0,10.0,10.0,10.0,2.0,28.63
28.6,10.0,10.0,10.0,10.0,3.0,28.63
28.6,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.44
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.44
28.63,10.0,10.0,10.0,10.0,4.0,28.31
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.44
28.63,10.0,10.0,10.0,10.0,3.0,28.31
28.63,10.0,10.0,10.0,10.0,4.0,28.31
28.44,10.0,10.0,10.0,10.0,1.0,28.44
28.44,10.0,10.0,10.0,10.0,2.0,28.31
28.44,10.0,10.0,10.0,10.0,3.0,28.31
28.44,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.31
28.31,10.0,10.0,10.0,10.0,3.0,28.31
28.31,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.31
28.31,10.0,10.0,10.0,10.0,3.0,28.31
28.31,10.0,10.0,10.0,10.0,4.0,28.28
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.31
28.31,10.0,10.0,10.0,10.0,3.0,28.28
28.31,10.0,10.0,10.0,10.0,4.0,28.25
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.28
28.31,10.0,10.0,10.0,10.0,3.0,28.25
28.31,10.0,10.0,10.0,10.0,4.0,28.21
28.28,10.0,10.0,10.0,10.0,1.0,28.28
28.28,10.0,10.0,10.0,10.0,2.0,28.25
28.28,10.0,10.0,10.0,10.0,3.0,28.21
28.28,10.0,10.0,10.0,10.0,4.0,28.31
28.25,10.0,10.0,10.0,10.0,1.0,28.25
28.25,10.0,10.0,10.0,10.0,2.0,28.21
28.25,10.0,10.0,10.0,10.0,3.0,28.31
28.25,10.0,10.0,10.0,10.0,4.0,28.25
28.21,10.0,10.0,10.0,10.0,1.0,28.21
28.21,10.0,10.0,10.0,10.0,2.0,28.31
28.21,10.0,10.0,10.0,10.0,3.0,28.25
28.21,10.0,10.0,10.0,10.0,4.0,28.21
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.25
28.31,10.0,10.0,10.0,10.0,3.0,28.21
28.31,10.0,10.0,10.0,10.0,4.0,28.02
28.25,10.0,10.0,10.0,10.0,1.0,28.25
28.25,10.0,10.0,10.0,10.0,2.0,28.21
28.25,10.0,10.0,10.0,10.0,3.0,28.02
28.25,10.0,10.0,10.0,10.0,4.0,28.02
28.21,10.0,10.0,10.0,10.0,1.0,28.21
28.21,10.0,10.0,10.0,10.0,2.0,28.02
28.21,10.0,10.0,10.0,10.0,3.0,28.02
28.21,10.0,10.0,10.0,10.0,4.0,27.99
28.02,10.0,10.0,10.0,10.0,1.0,28.02
28.02,10.0,10.0,10.0,10.0,2.0,28.02
28.02,10.0,10.0,10.0,10.0,3.0,27.99
28.02,10.0,10.0,10.0,10.0,4.0,27.99
28.02,10.0,10.0,10.0,10.0,1.0,28.02
28.02,10.0,10.0,10.0,10.0,2.0,27.99
28.02,10.0,10.0,10.0,10.0,3.0,27.99
28.02,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.89
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.89
27.99,10.0,10.0,10.0,10.0,4.0,27.86
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.89
27.99,10.0,10.0,10.0,10.0,3.0,27.86
27.99,10.0,10.0,10.0,10.0,4.0,27.96
27.89,10.0,10.0,10.0,10.0,1.0,27.89
27.89,10.0,10.0,10.0,10.0,2.0,27.86
27.89,10.0,10.0,10.0,10.0,3.0,27.96
27.89,10.0,10.0,10.0,10.0,4.0,27.99
27.86,10.0,10.0,10.0,10.0,1.0,27.86
27.86,10.0,10.0,10.0,10.0,2.0,27.96
27.86,10.0,10.0,10.0,10.0,3.0,27.99
27.86,10.0,10.0,10.0,10.0,4.0,27.99
27.96,10.0,10.0,10.0,10.0,1.0,27.96
27.96,10.0,10.0,10.0,10.0,2.0,27.99
27.96,10.0,10.0,10.0,10.0,3.0,27.99
27.96,10.0,10.0,10.0,10.0,4.0,27.99
27.99,10.0,10.0,10.0,10.0,1.0,27.99
27.99,10.0,10.0,10.0,10.0,2.0,27.99
27.99,10.0,10.0,10.0,10.0,3.0,27.99
27.99,10.0,10.0,10.0,10.0,4.0,27.96
27.99,10.0,10.0,10.0,40.0,1.0,27.99
27.99,10.0,10.0,10.0,40.0,2.0,27.99
27.99,10.0,10.0,10.0,40.0,3.0,27.96
27.99,10.0,10.0,10.0,40.0,4.0,27.99
27.99,10.0,10.0,40.0,40.0,1.0,27.99
27.99,10.0,10.0,40.0,40.0,2.0,27.96
27.99,10.0,10.0,40.0,40.0,3.0,27.99
27.99,10.0,10.0,40.0,40.0,4.0,27.99
27.96,10.0,40.0,40.0,40.0,1.0,27.96
27.96,10.0,40.0,40.0,40.0,2.0,27.99
27.96,10.0,40.0,40.0,40.0,3.0,27.99
27.96,10.0,40.0,40.0,40.0,4.0,27.99
27.99,40.0,40.0,40.0,40.0,1.0,27.99
27.99,40.0,40.0,40.0,40.0,2.0,27.99
27.99,40.0,40.0,40.0,40.0,3.0,27.99
27.99,40.0,40.0,40.0,40.0,4.0,27.99
27.99,40.0,40.0,40.0,40.0,1.0,27.99
27.99,40.0,40.0,40.0,40.0,2.0,27.99
27.99,40.0,40.0,40.0,40.0,3.0,27.99
27.99,40.0,40.0,40.0,40.0,4.0,28.31
27.99,40.0,40.0,40.0,40.0,1.0,27.99
27.99,40.0,40.0,40.0,40.0,2.0,27.99
27.99,40.0,40.0,40.0,40.0,3.0,28.31
27.99,40.0,40.0,40.0,40.0,4.0,28.63
27.99,40.0,40.0,40.0,40.0,1.0,27.99
27.99,40.0,40.0,40.0,40.0,2.0,28.31
27.99,40.0,40.0,40.0,40.0,3.0,28.63
27.99,40.0,40.0,40.0,40.0,4.0,28.96
28.31,40.0,40.0,40.0,40.0,1.0,28.31
28.31,40.0,40.0,40.0,40.0,2.0,28.63
28.31,40.0,40.0,40.0,40.0,3.0,28.96
28.31,40.0,40.0,40.0,40.0,4.0,29.28
28.63,40.0,40.0,40.0,40.0,1.0,28.63
28.63,40.0,40.0,40.0,40.0,2.0,28.96
28.63,40.0,40.0,40.0,40.0,3.0,29.28
28.63,40.0,40.0,40.0,40.0,4.0,29.6
28.96,40.0,40.0,40.0,40.0,1.0,28.96
28.96,40.0,40.0,40.0,40.0,2.0,29.28
28.96,40.0,40.0,40.0,40.0,3.0,29.6
28.96,40.0,40.0,40.0,40.0,4.0,29.92
29.28,40.0,40.0,40.0,40.0,1.0,29.28
29.28,40.0,40.0,40.0,40.0,2.0,29.6
29.28,40.0,40.0,40.0,40.0,3.0,29.92
29.28,40.0,40.0,40.0,40.0,4.0,30.37
29.6,40.0,40.0,40.0,40.0,1.0,29.6
29.6,40.0,40.0,40.0,40.0,2.0,29.92
29.6,40.0,40.0,40.0,40.0,3.0,30.37
29.6,40.0,40.0,40.0,40.0,4.0,30.89
29.92,40.0,40.0,40.0,40.0,1.0,29.92
29.92,40.0,40.0,40.0,40.0,2.0,30.37
29.92,40.0,40.0,40.0,40.0,3.0,30.89
29.92,40.0,40.0,40.0,40.0,4.0,31.21
30.37,40.0,40.0,40.0,40.0,1.0,30.37
30.37,40.0,40.0,40.0,40.0,2.0,30.89
30.37,40.0,40.0,40.0,40.0,3.0,31.21
30.37,40.0,40.0,40.0,40.0,4.0,31.63
30.89,40.0,40.0,40.0,40.0,1.0,30.89
30.89,40.0,40.0,40.0,40.0,2.0,31.21
30.89,40.0,40.0,40.0,40.0,3.0,31.63
30.89,40.0,40.0,40.0,40.0,4.0,32.11
31.21,40.0,40.0,40.0,40.0,1.0,31.21
31.21,40.0,40.0,40.0,40.0,2.0,31.63
31.21,40.0,40.0,40.0,40.0,3.0,32.11
31.21,40.0,40.0,40.0,40.0,4.0,32.5
31.63,40.0,40.0,40.0,40.0,1.0,31.63
31.63,40.0,40.0,40.0,40.0,2.0,32.11
31.63,40.0,40.0,40.0,40.0,3.0,32.5
31.63,40.0,40.0,40.0,40.0,4.0,32.82
32.11,40.0,40.0,40.0,40.0,1.0,32.11
32.11,40.0,40.0,40.0,40.0,2.0,32.5
32.11,40.0,40.0,40.0,40.0,3.0,32.82
32.11,40.0,40.0,40.0,40.0,4.0,33.14
32.5,40.0,40.0,40.0,40.0,1.0,32.5
32.5,40.0,40.0,40.0,40.0,2.0,32.82
32.5,40.0,40.0,40.0,40.0,3.0,33.14
32.5,40.0,40.0,40.0,40.0,4.0,33.47
32.82,40.0,40.0,40.0,40.0,1.0,32.82
32.82,40.0,40.0,40.0,40.0,2.0,33.14
32.82,40.0,40.0,40.0,40.0,3.0,33.47
32.82,40.0,40.0,40.0,40.0,4.0,33.79
33.14,40.0,40.0,40.0,40.0,1.0,33.14
33.14,40.0,40.0,40.0,40.0,2.0,33.47
33.14,40.0,40.0,40.0,40.0,3.0,33.79
33.14,40.0,40.0,40.0,40.0,4.0,34.21
33.47,40.0,40.0,40.0,40.0,1.0,33.47
33.47,40.0,40.0,40.0,40.0,2.0,33.79
33.47,40.0,40.0,40.0,40.0,3.0,34.21
33.47,40.0,40.0,40.0,40.0,4.0,34.47
33.79,40.0,40.0,40.0,40.0,1.0,33.79
33.79,40.0,40.0,40.0,40.0,2.0,34.21
33.79,40.0,40.0,40.0,40.0,3.0,34.47
33.79,40.0,40.0,40.0,40.0,4.0,34.85
34.21,40.0,40.0,40.0,40.0,1.0,34.21
34.21,40.0,40.0,40.0,40.0,2.0,34.47
34.21,40.0,40.0,40.0,40.0,3.0,34.85
34.21,40.0,40.0,40.0,40.0,4.0,35.34
34.47,40.0,40.0,40.0,40.0,1.0,34.47
34.47,40.0,40.0,40.0,40.0,2.0,34.85
34.47,40.0,40.0,40.0,40.0,3.0,35.34
34.47,40.0,40.0,40.0,40.0,4.0,35.46
34.85,40.0,40.0,40.0,40.0,1.0,34.85
34.85,40.0,40.0,40.0,40.0,2.0,35.34
34.85,40.0,40.0,40.0,40.0,3.0,35.46
34.85,40.0,40.0,40.0,40.0,4.0,35.72
35.34,40.0,40.0,40.0,40.0,1.0,35.34
35.34,40.0,40.0,40.0,40.0,2.0,35.46
35.34,40.0,40.0,40.0,40.0,3.0,35.72
35.34,40.0,40.0,40.0,40.0,4.0,36.04
35.46,40.0,40.0,40.0,40.0,1.0,35.46
35.46,40.0,40.0,40.0,40.0,2.0,35.72
35.46,40.0,40.0,40.0,40.0,3.0,36.04
35.46,40.0,40.0,40.0,40.0,4.0,36.33
35.72,40.0,40.0,40.0,40.0,1.0,35.72
35.72,40.0,40.0,40.0,40.0,2.0,36.04
35.72,40.0,40.0,40.0,40.0,3.0,36.33
35.72,40.0,40.0,40.0,40.0,4.0,36.69
36.04,40.0,40.0,40.0,40.0,1.0,36.04
36.04,40.0,40.0,40.0,40.0,2.0,36.33
36.04,40.0,40.0,40.0,40.0,3.0,36.69
36.04,40.0,40.0,40.0,40.0,4.0,36.88
36.33,40.0,40.0,40.0,40.0,1.0,36.33
36.33,40.0,40.0,40.0,40.0,2.0,36.69
36.33,40.0,40.0,40.0,40.0,3.0,36.88
36.33,40.0,40.0,40.0,40.0,4.0,37.04
36.69,40.0,40.0,40.0,40.0,1.0,36.69
36.69,40.0,40.0,40.0,40.0,2.0,36.88
36.69,40.0,40.0,40.0,40.0,3.0,37.04
36.69,40.0,40.0,40.0,40.0,4.0,37.33
36.88,40.0,40.0,40.0,40.0,1.0,36.88
36.88,40.0,40.0,40.0,40.0,2.0,37.04
36.88,40.0,40.0,40.0,40.0,3.0,37.33
36.88,40.0,40.0,40.0,40.0,4.0,37.66
37.04,40.0,40.0,40.0,40.0,1.0,37.04
37.04,40.0,40.0,40.0,40.0,2.0,37.33
37.04,40.0,40.0,40.0,40.0,3.0,37.66
37.04,40.0,40.0,40.0,40.0,4.0,37.91
37.33,40.0,40.0,40.0,40.0,1.0,37.33
37.33,40.0,40.0,40.0,40.0,2.0,37.66
37.33,40.0,40.0,40.0,40.0,3.0,37.91
37.33,40.0,40.0,40.0,40.0,4.0,38.11
37.66,40.0,40.0,40.0,40.0,1.0,37.66
37.66,40.0,40.0,40.0,40.0,2.0,37.91
37.66,40.0,40.0,40.0,40.0,3.0,38.11
37.66,40.0,40.0,40.0,40.0,4.0,38.3
37.91,40.0,40.0,40.0,40.0,1.0,37.91
37.91,40.0,40.0,40.0,40.0,2.0,38.11
37.91,40.0,40.0,40.0,40.0,3.0,38.3
37.91,40.0,40.0,40.0,40.0,4.0,38.3
38.11,40.0,40.0,40.0,40.0,1.0,38.11
38.11,40.0,40.0,40.0,40.0,2.0,38.3
38.11,40.0,40.0,40.0,40.0,3.0,38.3
38.11,40.0,40.0,40.0,40.0,4.0,38.62
38.3,40.0,40.0,40.0,40.0,1.0,38.3
38.3,40.0,40.0,40.0,40.0,2.0,38.3
38.3,40.0,40.0,40.0,40.0,3.0,38.62
38.3,40.0,40.0,40.0,40.0,4.0,38.95
38.3,40.0,40.0,40.0,40.0,1.0,38.3
38.3,40.0,40.0,40.0,40.0,2.0,38.62
38.3,40.0,40.0,40.0,40.0,3.0,38.95
38.3,40.0,40.0,40.0,40.0,4.0,38.95
38.62,40.0,40.0,40.0,40.0,1.0,38.62
38.62,40.0,40.0,40.0,40.0,2.0,38.95
38.62,40.0,40.0,40.0,40.0,3.0,38.95
38.62,40.0,40.0,40.0,40.0,4.0,39.27
38.95,40.0,40.0,40.0,40.0,1.0,38.95
38.95,40.0,40.0,40.0,40.0,2.0,38.95
